Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"295456458000","874400","3582","902290.4","3125.2"
"296458083000","861700","3583","905433.6","3143.2"
"297459702000","871000","3583","908578.1","3144.5"
"298461258000","876500","3581","911714.4","3136.3"
"299462939000","864300","3581","914850.8","3136.4"
"300464339000","874500","3581","917988.4","3137.6"
"301465952000","864800","3582","921126.0","3137.6"
"302467631000","861600","3579","924261.5","3135.5"
"303469169000","878300","3579","927390.5","3129.0"
"304470773000","874700","3580","930518.7","3128.2"
"305472286000","865300","3581","933653.3","3134.6"
"306474074000","868400","3581","936789.6","3136.3"
"307475708000","853400","3581","939927.2","3137.6"
"308477247000","858200","3581","943168.5","3241.3"
"309479002000","861800","3582","946293.6","3125.1"
"310480553000","877900","3582","949430.8","3137.2"
"311482039000","864700","3580","952582.2","3151.4"
"312483715000","877300","3583","955733.6","3151.4"
"313485274000","866200","3578","958884.1","3150.5"
"314486901000","871200","3581","962028.2","3144.1"
"315488265000","892200","3580","965167.1","3138.9"
"316489666000","868300","3581","968306.0","3138.9"
"317491237000","868100","3581","971445.4","3139.4"
"318492840000","862100","3581","974583.4","3138.0"
"319494578000","880900","3582","977721.9","3138.5"
"320495928000","864900","3582","980858.7","3136.8"
"321497620000","864200","3579","983995.9","3137.2"
"322499229000","861200","3583","987130.5","3134.6"
"323500709000","878000","3581","990261.2","3130.7"
"324502509000","867400","3583","993515.0","3253.8"
"325504070000","865000","3580","996646.1","3131.1"
"326505874000","864800","3581","999778.6","3132.5"
"327507487000","864900","3579","1002914.5","3135.9"
"328509107000","858500","3582","1006047.8","3133.3"
"329510766000","864900","3582","1009178.6","3130.8"
"330512283000","872200","3582","1012303.7","3125.1"
"331514079000","878000","3582","1015428.9","3125.2"
"332515569000","871200","3583","1018551.0","3122.1"
"333517249000","867200","3583","1021669.7","3118.7"
"334518968000","871200","3582","1024791.8","3122.1"
"335520276000","870900","3580","1027918.7","3126.9"
"336522031000","865400","3583","1031050.7","3132.0"
"337523754000","862100","3582","1034185.4","3134.7"
"338525308000","870900","3581","1037320.4","3135.0"
"339526881000","881000","3580","1040458.9","3138.5"
"340528402000","871300","3582","1043719.5","3260.6"
"341530022000","878100","3584","1046876.0","3156.5"
"342531626000","864700","3582","1050030.0","3154.0"
"343533057000","878300","3580","1053181.0","3151.0"
"344534828000","908600","3581","1056316.9","3135.9"
"345536331000","897800","3581","1059435.1","3118.2"
"346538073000","864500","3583","1062563.3","3128.2"
"347539687000","867800","3581","1065701.3","3138.0"
"348541252000","866600","3581","1068840.3","3139.0"
"349542912000","877200","3581","1071983.0","3142.7"
"350544270000","870700","3581","1075116.8","3133.8"
"351545872000","874500","3580","1078263.5","3146.7"
"352547570000","874400","3585","1081417.4","3153.9"
"353549023000","883900","3580","1084574.8","3157.4"
"354550761000","867400","3582","1087734.4","3159.6"
"355552213000","880400","3584","1090891.8","3157.4"
"356553844000","871800","3582","1094140.4","3248.6"
"357555568000","874800","3583","1097281.8","3141.4"
"358557182000","880800","3582","1100438.8","3157.0"
"359558784000","864200","3582","1103595.4","3156.6"
"360560262000","878000","3581","1106749.8","3154.4"
"361561816000","908400","3583","1109900.3","3150.5"
"362563483000","877200","3581","1113046.1","3145.8"
"363564967000","864300","3578","1116190.2","3144.1"
"364566647000","870600","3582","1119338.5","3148.3"
"365568023000","878500","3582","1122487.8","3149.3"
"366569600000","868100","3582","1125637.0","3149.2"
"367571214000","881000","3582","1128784.9","3147.9"
"368572619000","867900","3580","1131933.3","3148.4"
"369574225000","881400","3583","1135087.7","3154.4"
"370575623000","878300","3581","1138243.0","3155.3"
"371577228000","884100","3581","1141390.1","3147.1"
"372578785000","871000","3580","1144664.9","3274.8"
"373580279000","877600","3580","1147815.0","3150.1"
"374581911000","879900","3581","1150966.8","3151.8"
"375583331000","868000","3581","1154117.3","3150.5"
"376585044000","911300","3580","1157267.4","3150.1"
"377586726000","904200","3583","1160418.8","3151.4"
"378588140000","881300","3582","1163559.9","3141.1"
