Time (ns),Variation (uJ)
"560222190250.0","1918.325"
"561222674000.0","1918.4"
"562223096500.0","1919.275"
"563223524250.0","1920.45"
"564223936750.0","1919.9250000000002"
"565224231250.0","1920.875"
"566224636750.0","1950.15"
"567225109500.0","1921.675"
"568225575500.0","1921.5249999999999"
"569225917750.0","1920.15"
"570226235750.0","1919.3500000000001"
"571226738500.0","1920.15"
"572227167250.0","1920.1"
"573227567000.0","1919.5"
"574228001250.0","1918.7"
"575228277500.0","1919.05"
"576228771000.0","1919.25"
"577229212250.0","1918.8"
"578229632750.0","1919.375"
"579230045750.0","1918.4250000000002"
"580230365250.0","1919.025"
"581230834250.0","1920.4250000000002"
"582231268500.0","1948.975"
"583231620500.0","1920.875"
"584232054250.0","1920.5500000000002"
"585232418250.0","1921.0750000000003"
"586232974000.0","1922.0500000000002"
"587233471250.0","1921.75"
"588233819000.0","1922.275"
"589234223750.0","1922.8000000000002"
"590234510750.0","1922.8249999999998"
"591235023500.0","1923.75"
"592235474250.0","1922.825"
"593235945250.0","1922.45"
"594236391750.0","1921.975"
"595236708000.0","1922.1999999999998"
"596237170500.0","1924.825"
"597237631250.0","1926.75"
"598238016000.0","1956.1"
"599238492250.0","1926.775"
"600238751750.0","1926.125"
