Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"450990488000","711600","3583","1172272.6","2569.2"
"451990427000","716800","3583","1174889.9","2617.3"
"452990548000","713800","3581","1177458.3","2568.4"
"453990432000","708600","3581","1180025.8","2567.5"
"454990254000","713100","3584","1182592.9","2567.1"
"455990354000","711500","3583","1185160.4","2567.5"
"456990192000","711700","3581","1187779.0","2618.6"
"457990141000","711800","3579","1190364.4","2585.4"
"458990032000","724400","3582","1192948.5","2584.1"
"459989912000","723400","3583","1195533.5","2585.0"
"460989999000","724700","3583","1198119.3","2585.8"
"461989931000","1472600","3582","1200752.3","2633.0"
"462989965000","718500","3580","1203337.7","2585.4"
"463989768000","719600","3582","1205921.0","2583.3"
"464989607000","718300","3584","1208494.9","2573.9"
"465989750000","705000","3581","1211062.8","2567.9"
"466989612000","717500","3583","1213631.6","2568.8"
"467989781000","713500","3584","1216250.2","2618.6"
"468989823000","712900","3584","1218818.1","2567.9"
"469989714000","711300","3584","1221390.3","2572.2"
"470989714000","712400","3582","1223960.8","2570.5"
"471989642000","713700","3582","1226528.3","2567.5"
"472989752000","711900","3583","1229143.5","2615.2"
"473989569000","718000","3583","1231708.9","2565.4"
"474989545000","704600","3583","1234274.7","2565.8"
"475989766000","718100","3582","1236840.9","2566.2"
"476989576000","711700","3583","1239407.1","2566.2"
"477989695000","710000","3582","1242021.4","2614.3"
"478989586000","713600","3581","1244585.5","2564.1"
"479989494000","711700","3580","1247150.1","2564.6"
"480989629000","710400","3583","1249715.0","2564.9"
"481989558000","712400","3584","1252280.0","2565.0"
"482989627000","715600","3582","1254893.5","2613.5"
"483989478000","718200","3582","1257456.3","2562.8"
"484989261000","718800","3584","1260019.6","2563.3"
"485989400000","712200","3582","1262585.4","2565.8"
"486989221000","711300","3583","1265150.7","2565.3"
"487989325000","716100","3583","1267764.6","2613.9"
"488989206000","711600","3582","1270327.5","2562.9"
"489989189000","710100","3583","1272891.1","2563.6"
"490989267000","718700","3582","1275454.8","2563.7"
"491989229000","718400","3581","1278018.9","2564.1"
"492989281000","713600","3584","1280629.4","2610.5"
"493989187000","711000","3583","1283188.4","2559.0"
"494989011000","711900","3584","1285747.0","2558.6"
"495989165000","710800","3582","1288306.8","2559.8"
"496989069000","710500","3584","1290866.7","2559.9"
"497988978000","711500","3582","1293479.7","2613.0"
"498989062000","708700","3584","1296043.0","2563.3"
"499988888000","705600","3584","1298606.7","2563.7"
"500988974000","719900","3583","1301169.1","2562.4"
"501988814000","710300","3583","1303730.6","2561.5"
"502988848000","718400","3583","1306342.4","2611.8"
"503988753000","716700","3584","1308904.8","2562.4"
"504988576000","711300","3581","1311466.4","2561.6"
"505988712000","711900","3580","1314028.8","2562.4"
"506988578000","710100","3582","1316589.5","2560.7"
"507988531000","712000","3582","1319203.4","2613.9"
"508988414000","718200","3583","1321765.8","2562.4"
"509988214000","705000","3581","1324333.3","2567.5"
"510988336000","717900","3583","1326896.1","2562.8"
"511988185000","712800","3582","1329458.5","2562.4"
"512988322000","711700","3584","1332073.7","2615.2"
"513988326000","711300","3582","1334636.1","2562.4"
"514988214000","711200","3583","1337199.8","2563.7"
"515988438000","712300","3582","1339763.0","2563.2"
"516988476000","713500","3580","1342326.7","2563.7"
"517988496000","711800","3581","1344944.0","2617.3"
"518988528000","717100","3582","1347523.8","2579.8"
"519988331000","712300","3583","1350104.1","2580.3"
"520988530000","711700","3583","1352678.9","2574.8"
"521988499000","716200","3584","1355246.8","2567.9"
"522988517000","705700","3583","1357860.7","2613.9"
"523988418000","713700","3582","1360425.7","2565.0"
"524988463000","711500","3580","1362989.8","2564.1"
"525988560000","711200","3583","1365555.1","2565.3"
"526988594000","716600","3585","1368129.0","2573.9"
"527988726000","717600","3583","1370760.8","2631.8"
"528988637000","723700","3583","1373341.1","2580.3"
"529988540000","717700","3584","1375920.5","2579.4"
"530988758000","717200","3581","1378501.6","2581.1"
"531988680000","718000","3581","1381082.8","2581.2"
"532988699000","712100","3581","1383713.3","2630.5"
"533988591000","715900","3582","1386294.8","2581.5"
"534988279000","713800","3582","1388875.1","2580.3"
"535988411000","712500","3581","1391455.8","2580.7"
"536988266000","711800","3584","1394036.9","2581.1"
"537988240000","712200","3581","1396667.0","2630.1"
"538988061000","728800","3583","1399250.7","2583.7"
"539987904000","717100","3582","1401832.7","2582.0"
"540987980000","713700","3581","1404416.4","2583.7"
"541987836000","714200","3583","1406993.3","2576.9"
"542987853000","712400","3584","1409609.3","2616.0"
"543987755000","713900","3581","1412175.5","2566.2"
"544987523000","711700","3583","1414740.1","2564.6"
"545987753000","718200","3585","1417315.6","2575.5"
"546987700000","717000","3581","1419899.3","2583.7"
"547987675000","716800","3584","1422532.8","2633.5"
"548987627000","720400","3583","1425119.1","2586.3"
"549987486000","718200","3584","1427703.6","2584.5"
"550987705000","715500","3583","1430289.8","2586.2"
"551987471000","711900","3583","1432874.4","2584.6"
"552987560000","717100","3580","1435509.5","2635.1"
"553987467000","710400","3580","1438094.9","2585.4"
"554987428000","717100","3581","1440679.9","2585.0"
"555987514000","710300","3583","1443265.7","2585.8"
"556987274000","714000","3583","1445850.7","2585.0"
"557987373000","718000","3582","1448468.8","2618.1"
"558987310000","717200","3582","1451035.5","2566.7"
"559987208000","709900","3583","1453608.1","2572.6"
"560987407000","705300","3582","1456173.5","2565.4"
"561987223000","716500","3583","1458738.0","2564.5"
"562987287000","712800","3582","1461351.9","2613.9"
"563987219000","708800","3583","1463922.0","2570.1"
"564987116000","712000","3582","1466491.6","2569.6"
"565987197000","718700","3581","1469062.5","2570.9"
"566987125000","708800","3583","1471632.6","2570.1"
"567987226000","712000","3584","1474257.1","2624.5"
"568987149000","720100","3581","1476838.7","2581.6"
"569987218000","720300","3584","1479413.4","2574.7"
"570987255000","720100","3581","1481995.0","2581.6"
"571987147000","717800","3584","1484577.0","2582.0"
"572987192000","1488300","3583","1487197.7","2620.7"
"573987134000","711800","3584","1489770.7","2573.0"
"574986944000","719200","3583","1492351.0","2580.3"
"575987123000","713700","3583","1494933.4","2582.4"
"576987088000","713200","3583","1497508.6","2575.2"
"577987276000","719000","3583","1500080.3","2571.7"
"578987227000","712200","3584","1502700.2","2619.9"
"579987140000","715600","3583","1505272.4","2572.2"
"580987200000","713500","3583","1507842.4","2570.0"
"581987056000","712700","3581","1510412.9","2570.5"
"582987076000","716800","3582","1512983.0","2570.1"
"583986969000","719300","3582","1515602.4","2619.4"
"584986784000","710600","3581","1518172.9","2570.5"
"585986898000","723700","3583","1520742.6","2569.7"
"586986795000","711600","3582","1523312.2","2569.6"
"587986828000","713800","3580","1525880.6","2568.4"
"588986791000","718600","3582","1528498.7","2618.1"
"589986646000","718000","3583","1531067.5","2568.8"
"590986785000","709900","3584","1533636.3","2568.8"
