Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"389011098000","4317600","3588","6072136.1","15604.1"
"390011269000","4314100","3588","6087740.3","15604.2"
"391011330000","4346700","3591","6103345.8","15605.5"
"392011185000","4316900","3589","6118947.4","15601.6"
"393010907000","4346000","3590","6134559.4","15612.0"
"394010835000","4383000","3588","6150163.2","15603.8"
"395010846000","4404100","3596","6165767.8","15604.6"
"396010844000","4382300","3589","6181372.4","15604.6"
"397010694000","4345300","3591","6196972.8","15600.4"
"398010356000","4352400","3588","6212586.0","15613.2"
"399010304000","3098200","3584","6228192.4","15606.4"
"400010379000","4342200","3589","6243487.4","15295.0"
"401010470000","4354600","3589","6259095.0","15607.6"
"402010357000","4307700","3588","6274701.4","15606.4"
"403010080000","4383700","3588","6290307.7","15606.3"
"404010028000","4410600","3589","6305923.5","15615.8"
"405009855000","4433200","3590","6321555.7","15632.2"
"406009759000","4419300","3588","6337190.4","15634.7"
"407009655000","4382300","3590","6352831.2","15640.8"
"408009516000","4380800","3586","6368473.2","15642.0"
"409009493000","4289900","3589","6384126.4","15653.2"
"410009413000","4343900","3588","6399769.8","15643.4"
"411009402000","4444100","3588","6415414.0","15644.2"
"412009336000","2529900","3587","6431058.2","15644.2"
"413009030000","4568800","3590","6446761.7","15703.5"
"414008980000","4375100","3591","6462429.6","15667.9"
"415008883000","4294900","3588","6478072.5","15642.9"
"416008826000","1763400","3582","6493383.0","15310.5"
"417008827000","4351000","3589","6508973.8","15590.8"
"418008523000","4383700","3592","6524614.2","15640.4"
"419008471000","4442600","3590","6540264.4","15650.2"
"420008343000","4444800","3590","6555909.4","15645.0"
"421008223000","4385100","3588","6571555.4","15646.0"
"422008265000","4318300","3590","6587203.0","15647.6"
"423008030000","4291300","3591","6602849.8","15646.8"
"424008057000","3120800","3590","6618492.2","15642.4"
"425008030000","3621200","3587","6634152.8","15660.6"
"426007929000","4416400","3589","6649813.3","15660.5"
"427007969000","4366800","3587","6665435.1","15621.8"
"428007742000","4353900","3589","6681054.4","15619.3"
"429007866000","4352400","3588","6696688.3","15633.9"
"430007949000","4353900","3588","6712310.9","15622.6"
"431008056000","4385100","3591","6727935.8","15624.9"
"432008111000","4413500","3584","6743537.0","15601.2"
"433008024000","4346000","3590","6758782.1","15245.1"
"434008176000","4351700","3589","6774413.4","15631.3"
"435008140000","4380100","3591","6790041.2","15627.8"
"436008224000","4384400","3588","6805670.3","15629.1"
"437008243000","2468000","3585","6821307.7","15637.4"
"438008135000","4040300","3587","6836999.6","15691.9"
"439008275000","4317600","3587","6852645.9","15646.3"
"440008385000","4383700","3591","6868277.2","15631.3"
"441008362000","4353900","3590","6883906.8","15629.6"
"442008451000","4380800","3586","6899541.5","15634.7"
"443008258000","4382300","3588","6915193.0","15651.5"
"444008136000","4377900","3590","6930926.2","15733.2"
"445008246000","4355300","3591","6946568.7","15642.5"
"446008272000","4313400","3588","6962209.0","15640.3"
"447008277000","4382300","3591","6977862.7","15653.7"
"448008262000","4353100","3590","6993497.0","15634.3"
"449008407000","2584100","3584","7008739.1","15242.1"
"450008520000","3192000","3587","7024419.8","15680.7"
"451008721000","4353900","3591","7040095.4","15675.6"
"452008691000","4329100","3588","7055729.2","15633.8"
"453008617000","4317700","3591","7071371.3","15642.1"
"454008758000","4385300","3590","7087009.4","15638.1"
"455008817000","4324700","3587","7102648.0","15638.6"
"456008956000","4408500","3589","7118286.2","15638.2"
"457009179000","4351000","3590","7133924.4","15638.2"
"458009089000","4383700","3588","7149559.1","15634.7"
"459009201000","4308400","3588","7165196.4","15637.3"
"460009298000","4321900","3589","7180835.8","15639.4"
"461009323000","4314800","3588","7196472.7","15636.9"
"462009368000","4351700","3589","7212110.9","15638.2"
"463009211000","4375800","3590","7227746.5","15635.6"
"464009185000","4411400","3591","7243389.0","15642.5"
"465009289000","4372200","3590","7258710.6","15321.6"
"466009207000","4324000","3590","7274346.6","15636.0"
"467009227000","4383000","3587","7289986.1","15639.5"
"468009176000","4321200","3589","7305622.1","15636.0"
"469009221000","4353900","3589","7321260.7","15638.6"
"470009386000","4320500","3592","7336900.2","15639.5"
"471009520000","4347400","3587","7352540.1","15639.9"
"472009450000","4380800","3592","7368201.0","15660.9"
"473009447000","4446300","3591","7383862.4","15661.4"
"474009448000","4528300","3591","7399510.5","15648.1"
"475009573000","4353100","3590","7415180.5","15670.0"
"476009638000","4378000","3589","7430841.0","15660.5"
"477009536000","4354600","3592","7446493.4","15652.4"
"478009430000","4321200","3586","7462129.8","15636.4"
"479009548000","4381500","3589","7477775.7","15645.9"
"480009614000","4343900","3593","7493441.8","15666.1"
"481009663000","4384400","3589","7508780.7","15338.9"
"482009719000","4375100","3593","7524441.7","15661.0"
"483009559000","4353100","3589","7540100.9","15659.2"
"484009654000","4388300","3590","7555763.6","15662.7"
"485009564000","4329000","3588","7571428.4","15664.8"
"486009652000","4322600","3588","7587090.7","15662.3"
"487009614000","4381500","3586","7602751.2","15660.5"
"488009506000","4351000","3589","7618411.7","15660.5"
"489009438000","4346000","3589","7634074.4","15662.7"
"490009482000","4388800","3588","7649747.8","15673.4"
"491009510000","4379400","3589","7665411.0","15663.2"
"492009467000","4350300","3587","7681073.6","15662.6"
"493009382000","4347100","3588","7696736.8","15663.2"
"494009327000","4321900","3588","7712401.6","15664.8"
"495009395000","4317600","3586","7728072.9","15671.3"
"496009468000","4382300","3591","7743736.0","15663.1"
"497009606000","4374400","3590","7759083.4","15347.4"
"498009491000","4451400","3590","7774746.6","15663.2"
"499009494000","4464400","3587","7790408.8","15662.2"
"500009553000","4371100","3588","7806083.1","15674.3"
"501010296000","4349600","3589","7821759.1","15676.0"
"502010212000","4348100","3589","7837420.5","15661.4"
"503010293000","4318300","3588","7853081.4","15660.9"
"504010398000","4348500","3590","7868729.0","15647.6"
"505010318000","4448000","3590","7884370.7","15641.7"
"506010232000","4348900","3588","7900014.9","15644.2"
"507010318000","4378700","3589","7915653.9","15639.0"
"508010410000","4342400","3588","7931290.7","15636.8"
"509010303000","4374400","3588","7946927.6","15636.9"
"510010265000","4377200","3591","7962564.1","15636.5"
"511010202000","4383700","3587","7978205.7","15641.6"
"512010419000","4359600","3590","7993840.8","15635.1"
"513010533000","4316200","3592","8009159.1","15318.3"
"514010539000","4414300","3591","8024792.9","15633.8"
"515010549000","4378000","3586","8040425.1","15632.2"
"516010516000","4348900","3588","8056064.5","15639.4"
"517010656000","4372900","3590","8071696.7","15632.2"
"518010820000","4383000","3591","8087331.4","15634.7"
"519010918000","4314800","3586","8102964.4","15633.0"
"520010780000","4380100","3587","8118597.9","15633.5"
"521010757000","4347400","3587","8134234.7","15636.8"
"522010881000","4342400","3593","8149866.0","15631.3"
"523010912000","4342400","3593","8165495.6","15629.6"
"524011027000","4314100","3588","8181126.9","15631.3"
"525011104000","4324700","3586","8196757.3","15630.4"
"526010961000","4376500","3588","8212397.6","15640.3"
"527011061000","4380100","3589","8228037.5","15639.9"
"528011022000","4376500","3590","8243684.3","15646.8"
"529011077000","4407000","3589","8258985.3","15301.0"
"530011022000","4436100","3593","8274631.2","15645.9"
"531011041000","4341700","3595","8290289.2","15658.0"
"532011086000","4377200","3591","8305939.4","15650.2"
"533011132000","4289900","3586","8321591.3","15651.9"
"534011281000","4346000","3589","8337246.2","15654.9"
"535011434000","4456500","3590","8352900.7","15654.5"
"536011292000","4373700","3588","8368570.7","15670.0"
"537011345000","4437500","3587","8384223.1","15652.4"
"538011444000","4407000","3588","8399876.7","15653.6"
"539011525000","4372900","3587","8415532.1","15655.4"
"540011640000","4346000","3590","8431187.5","15655.4"
"541011557000","4343400","3589","8446840.3","15652.8"
"542011541000","4385100","3589","8462506.8","15666.5"
"543011620000","4374400","3585","8478167.3","15660.5"
"544011661000","4379400","3591","8493829.2","15661.9"
"545011678000","4375800","3586","8509140.9","15311.7"
"546011629000","4407000","3589","8524798.9","15658.0"
"547011613000","4341700","3592","8540470.6","15671.7"
"548011745000","4376500","3591","8556126.0","15655.4"
"549011806000","4319800","3588","8571762.8","15636.8"
"550011902000","4377200","3589","8587408.3","15645.5"
"551011662000","4378700","3591","8603049.5","15641.2"
"552011730000","4403400","3592","8618698.9","15649.4"
"553011783000","4383700","3586","8634342.2","15643.3"
"554011786000","4372200","3590","8649984.7","15642.5"
"555011696000","4350300","3589","8665621.5","15636.8"
