Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"326165652000","4586300","3584","5288199.9","16232.3"
"327166115000","4619100","3591","5304423.5","16223.6"
"328166873000","4560300","3595","5320649.7","16226.2"
"329167299000","4648100","3599","5336874.2","16224.5"
"330167749000","4571100","3595","5353100.4","16226.2"
"331168092000","4556600","3587","5369328.3","16227.9"
"332168651000","4561100","3587","5385568.3","16240.0"
"333169360000","4527600","3594","5401798.3","16230.0"
"334170001000","4565600","3583","5418032.3","16234.0"
"335170481000","4598500","3591","5434261.5","16229.2"
"336170844000","4564800","3593","5450490.3","16228.8"
"337171351000","4601000","3588","5466731.1","16240.8"
"338171966000","4591600","3587","5482974.5","16243.4"
"339172471000","1577900","3583","5499231.6","16257.1"
"340172875000","1449000","3581","5515561.9","16330.3"
"341173412000","4286400","3589","5531889.5","16327.6"
"342173660000","4570100","3587","5548182.3","16292.8"
"343174254000","4561800","3588","5564426.1","16243.8"
"344174628000","4568600","3590","5580630.9","16204.8"
"345174925000","4564100","3583","5596846.8","16215.9"
"346175433000","4594600","3588","5613081.1","16234.3"
"347175785000","4613000","3589","5629325.4","16244.3"
"348176394000","4557300","3590","5645567.5","16242.1"
"349176887000","4599200","3583","5661806.2","16238.7"
"350177232000","4552100","3590","5678041.4","16235.2"
"351177595000","4558100","3583","5694271.9","16230.5"
"352178014000","4560300","3596","5710503.3","16231.4"
"353178790000","4562600","3591","5726740.7","16237.4"
"354179347000","4553600","3587","5742973.7","16233.0"
"355179709000","4586300","3586","5759201.7","16228.0"
"356180131000","4564100","3591","5775430.0","16228.3"
"357180620000","4555100","3591","5791663.1","16233.1"
"358181111000","4562600","3591","5807889.8","16226.7"
"359181557000","4563300","3581","5824119.0","16229.2"
"360181879000","4590900","3593","5840341.3","16222.3"
"361182129000","4562600","3586","5856559.4","16218.1"
"362182500000","4529800","3588","5872800.2","16240.8"
"363183045000","4625200","3591","5889033.7","16233.5"
"364183603000","4681600","3592","5905268.1","16234.4"
"365184153000","4605200","3583","5921502.5","16234.4"
"366184670000","4566800","3593","5937725.2","16222.7"
"367185075000","4556600","3594","5953966.0","16240.8"
"368185767000","4586300","3591","5970195.2","16229.2"
"369186355000","4587800","3590","5986436.1","16240.9"
"370186874000","4561800","3593","6002673.0","16236.9"
"371187355000","4536500","3590","6018907.4","16234.4"
"372187773000","4617600","3590","6035159.4","16252.0"
"373188310000","4596100","3591","6051389.5","16230.1"
"374188677000","4555100","3593","6067629.8","16240.3"
"375189024000","4680100","3586","6083869.8","16240.0"
"376189515000","4589300","3587","6100104.6","16234.8"
"377189804000","4581800","3592","6116349.3","16244.7"
"378190378000","4617600","3588","6132582.4","16233.1"
"379190673000","4564100","3591","6148817.6","16235.2"
"380191056000","4564100","3586","6165043.9","16226.3"
"381191351000","4622900","3590","6181276.5","16232.6"
"382191713000","4593100","3590","6197521.6","16245.1"
"383192397000","4552900","3586","6213750.8","16229.2"
"384192865000","4561100","3590","6229985.2","16234.4"
"385193361000","4560300","3594","6246215.7","16230.5"
"386193895000","4561100","3588","6262452.7","16237.0"
"387194392000","4622100","3588","6278697.8","16245.1"
"388195008000","4565600","3587","6294924.8","16227.0"
"389195549000","4558100","3588","6311162.2","16237.4"
"390195909000","4597600","3590","6327392.7","16230.5"
"391196234000","4552100","3594","6343631.8","16239.1"
"392196713000","4550600","3591","6359884.3","16252.5"
"393197418000","4561800","3596","6376128.9","16244.6"
"394197941000","4558100","3584","6392379.2","16250.3"
"395198366000","4587800","3590","6408629.5","16250.3"
"396198788000","4557300","3588","6424888.8","16259.3"
"397199237000","4625900","3592","6441157.1","16268.3"
"398200028000","4642700","3591","6457409.5","16252.4"
"399200400000","4588600","3594","6473662.4","16252.9"
"400200878000","4562600","3593","6489919.5","16257.1"
"401201253000","4623600","3593","6506183.1","16263.6"
"402201765000","4590900","3595","6522460.5","16277.4"
"403202281000","4591600","3591","6538700.9","16240.4"
"404202689000","4622900","3590","6554965.8","16264.9"
"405203172000","4621400","3588","6571229.8","16264.0"
"406203741000","4622100","3588","6587497.2","16267.4"
"407204121000","4717200","3591","6603773.3","16276.1"
"408204848000","4627700","3593","6620038.6","16265.3"
"409205393000","4557900","3587","6636288.9","16250.3"
"410205626000","4619100","3584","6652525.0","16236.1"
"411206234000","4563300","3589","6668771.8","16246.8"
"412206764000","4595400","3590","6685032.4","16260.6"
"413207373000","4573100","3589","6701305.0","16272.6"
"414207964000","4617600","3592","6717552.7","16247.7"
"415208476000","4595400","3596","6733797.4","16244.7"
"416208798000","4596100","3592","6750039.5","16242.1"
"417209167000","4563300","3590","6766288.1","16248.6"
"418209887000","4565600","3587","6782551.2","16263.1"
"419210490000","4622900","3591","6798788.6","16237.4"
"420210853000","4559600","3595","6815035.0","16246.4"
"421211312000","4624400","3590","6831274.1","16239.1"
"422211663000","4560300","3588","6847519.7","16245.6"
"423212235000","4615300","3587","6863781.1","16261.4"
"424212790000","4613000","3589","6880019.8","16238.7"
"425213167000","4656500","3596","6896264.9","16245.1"
"426213714000","4564800","3586","6912506.6","16241.7"
"427213802000","4600800","3583","6928734.5","16227.9"
"428214473000","4590900","3592","6944989.9","16255.4"
"429214880000","4555100","3595","6961223.9","16234.0"
"430215357000","4557300","3588","6977466.0","16242.1"
"431215769000","4594600","3593","6993705.5","16239.5"
"432216272000","4572800","3587","7009942.9","16237.4"
"433216980000","4587100","3587","7026194.4","16251.5"
"434217434000","4584100","3589","7042416.8","16222.4"
"435217659000","4638900","3590","7058646.0","16229.2"
"436218012000","4555100","3591","7074874.4","16228.4"
"437218397000","4594600","3599","7091107.0","16232.6"
"438219057000","4561800","3594","7107359.5","16252.5"
"439219481000","4620600","3594","7123588.7","16229.2"
"440219845000","4619800","3589","7139817.9","16229.2"
"441220371000","4590900","3594","7156055.3","16237.4"
"442220899000","4564100","3589","7172287.9","16232.6"
"443221607000","4622900","3587","7188539.5","16251.6"
"444222140000","4589300","3596","7204769.6","16230.1"
"445222778000","4563300","3586","7220993.6","16224.0"
"446223241000","4564100","3596","7237222.0","16228.4"
"447223841000","4562600","3595","7253440.0","16218.0"
"448224549000","4567800","3586","7269676.9","16236.9"
"449225096000","4619100","3594","7285907.4","16230.5"
"450225570000","4573100","3588","7302133.6","16226.2"
"451226058000","2181600","3583","7318358.1","16224.5"
"452226570000","1584700","3582","7334630.3","16272.2"
"453227300000","2105300","3587","7350990.2","16359.9"
"454227874000","4617600","3587","7367304.9","16314.7"
"455228218000","4585600","3597","7383564.2","16259.3"
"456228592000","4559600","3589","7399796.4","16232.2"
"457229022000","4589300","3589","7416033.4","16237.0"
"458229806000","4561800","3597","7432277.6","16244.2"
"459230234000","4564800","3593","7448516.3","16238.7"
"460230772000","4615300","3593","7464744.2","16227.9"
"461231081000","4567800","3592","7480973.9","16229.7"
"462231467000","4624400","3590","7497210.0","16236.1"
"463232279000","4581800","3592","7513463.7","16253.7"
"464232755000","4569300","3589","7529701.5","16237.8"
"465233055000","4560300","3596","7545926.4","16224.9"
"466233577000","4532800","3592","7562156.9","16230.5"
"467233909000","4572400","3596","7578392.6","16235.7"
"468234535000","4562600","3591","7594645.9","16253.3"
"469235070000","4558800","3593","7610891.4","16245.5"
"470235305000","4593900","3593","7627121.5","16230.1"
"471235845000","4549100","3588","7643362.3","16240.8"
"472236273000","4593100","3596","7659596.3","16234.0"
"473236967000","4593100","3594","7675857.7","16261.4"
"474237424000","4584100","3589","7692104.1","16246.4"
"475237969000","4592400","3585","7708345.3","16241.2"
