Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"391064236000","3766800","3591","5333584.8","13664.8"
"392064722000","3787300","3591","5347287.9","13703.1"
"393064836000","3844100","3591","5360951.0","13663.1"
"394065172000","3849600","3591","5374627.8","13676.8"
"395065532000","3872300","3589","5388317.1","13689.3"
"396065487000","3822400","3590","5401984.5","13667.4"
"397065994000","3812300","3590","5415689.4","13704.9"
"398065973000","3791300","3590","5429319.3","13629.9"
"399066252000","3767900","3591","5442970.3","13651.0"
"400066362000","3786800","3590","5456600.6","13630.3"
"401066421000","3797900","3589","5470230.5","13629.9"
"402066592000","3873400","3593","5483910.8","13680.3"
"403066759000","3850200","3592","5497542.5","13631.7"
"404067049000","3816500","3589","5511177.9","13635.4"
"405067369000","3789600","3589","5524814.7","13636.8"
"406067544000","3862500","3590","5538447.2","13632.5"
"407067837000","3788400","3589","5552132.7","13685.5"
"408067816000","3813500","3588","5565765.6","13632.9"
"409067982000","3767900","3591","5579400.7","13635.1"
"410068144000","3821600","3591","5593032.3","13631.6"
"411068295000","3802800","3591","5606667.4","13635.1"
"412068665000","3760500","3589","5620348.5","13681.1"
"413068725000","3815700","3590","5633978.0","13629.5"
"414069097000","3786900","3588","5647611.3","13633.3"
"415069183000","3807200","3589","5661242.5","13631.2"
"416069171000","3815100","3586","5674865.1","13622.6"
"417069608000","3780800","3592","5688542.0","13676.9"
"418069693000","3811400","3593","5702171.0","13629.0"
"419069881000","3806500","3597","5715804.4","13633.4"
"420069908000","3814600","3593","5729435.6","13631.2"
"421070051000","3805200","3591","5743066.3","13630.7"
"422070363000","3812600","3588","5756750.9","13684.6"
"423070479000","3788000","3588","5770384.3","13633.4"
"424070709000","3813100","3591","5784016.8","13632.5"
"425074622000","3802400","3591","5797691.2","13674.4"
"426074838000","3816500","3591","5811409.9","13718.7"
"427075338000","3794100","3590","5825100.5","13690.6"
"428075385000","3847900","3594","5838736.9","13636.4"
"429075627000","3817100","3590","5852371.5","13634.6"
"430075727000","3815900","3592","5866001.4","13629.9"
"431075908000","3810700","3588","5879633.9","13632.5"
"432076249000","3786300","3589","5893330.1","13696.2"
"433076444000","3785700","3589","5906965.2","13635.1"
"434076763000","3814800","3590","5920607.1","13641.9"
"435076808000","3828600","3592","5934234.9","13627.8"
"436076667000","3763500","3590","5947860.1","13625.2"
"437076928000","3832400","3590","5961550.7","13690.6"
"438076889000","3766100","3590","5975173.3","13622.6"
"439077243000","3901000","3590","5988798.9","13625.6"
"440077434000","3823200","3591","6002424.5","13625.6"
"441077600000","3802300","3593","6016047.5","13623.0"
"442078018000","3740400","3587","6029726.5","13679.0"
"443078036000","3784100","3591","6043343.9","13617.4"
"444078290000","3790200","3589","6056969.5","13625.6"
"445078612000","3817100","3592","6070599.8","13630.3"
"446078859000","3827300","3589","6084239.6","13639.8"
"447079308000","3825600","3591","6097921.2","13681.6"
"448079356000","3806400","3592","6111540.8","13619.6"
"449079690000","3809700","3588","6125167.7","13626.9"
"450079852000","3898700","3590","6138792.0","13624.3"
"451079845000","3813700","3592","6152413.3","13621.3"
"452080281000","3782600","3590","6166097.0","13683.7"
"453080366000","3814200","3591","6179721.7","13624.7"
"454080488000","3806500","3590","6193343.0","13621.3"
"455080443000","3840100","3588","6206961.3","13618.3"
"456080606000","3818800","3588","6220586.9","13625.6"
"457081002000","3788000","3590","6234273.2","13686.3"
"458081161000","3783500","3589","6247893.6","13620.4"
"459081323000","3750700","3591","6261513.2","13619.6"
"460081523000","3817600","3585","6275135.8","13622.6"
"461081605000","3788500","3590","6288753.6","13617.8"
"462082109000","3814000","3589","6302430.9","13677.3"
"463082149000","3768700","3587","6316050.5","13619.6"
"464082386000","3843500","3591","6329679.1","13628.6"
"465082418000","3814800","3591","6343294.4","13615.3"
"466082400000","3823700","3592","6356913.1","13618.7"
"467082958000","3785800","3588","6370588.6","13675.5"
"468082990000","3786300","3589","6384216.8","13628.2"
"469083116000","3821000","3590","6397846.7","13629.9"
"470083332000","3791800","3593","6411472.7","13626.0"
"471083522000","3848500","3587","6425095.3","13622.6"
"472084014000","4790000","3590","6438751.0","13655.7"
"473084057000","3817600","3592","6452394.3","13643.3"
"474084434000","3787700","3590","6466025.1","13630.8"
"475084659000","3815400","3589","6479648.5","13623.4"
"476084716000","3799000","3589","6493270.2","13621.7"
"477085228000","3835100","3588","6506899.7","13629.5"
"478085292000","3815500","3588","6520578.7","13679.0"
"479085537000","3806000","3587","6534202.1","13623.4"
"480085616000","3798500","3586","6547821.7","13619.6"
"481085611000","3791300","3587","6561445.1","13623.4"
"482085842000","1914700","3583","6575069.4","13624.3"
"483085906000","4131500","3586","6588799.7","13730.3"
"484086269000","3789900","3595","6602449.8","13650.1"
"485086382000","3757600","3590","6616072.0","13622.2"
"486086497000","3791300","3591","6629695.0","13623.0"
"487086830000","3758600","3590","6643322.3","13627.3"
"488086852000","3818200","3588","6657003.5","13681.2"
"489087100000","3781800","3592","6670629.1","13625.6"
"490086935000","3787400","3594","6684252.1","13623.0"
"491086981000","3815400","3590","6697878.6","13626.5"
"492087253000","3815000","3588","6711505.5","13626.9"
"493087373000","3791900","3588","6725180.2","13674.7"
"494087559000","3793500","3592","6738805.8","13625.6"
"495087709000","3817900","3590","6752427.1","13621.3"
"496087888000","3788200","3590","6766047.5","13620.4"
"497088107000","3821700","3587","6779670.5","13623.0"
"498088213000","3805500","3586","6793350.4","13679.9"
"499088610000","3839000","3592","6806982.8","13632.4"
"500088631000","3813000","3585","6820606.3","13623.5"
"501088675000","3802800","3591","6834226.7","13620.4"
"502088876000","3790300","3589","6847853.6","13626.9"
"503088731000","3766100","3591","6861540.4","13686.8"
"504088969000","3812600","3586","6875177.2","13636.8"
"505089004000","3900400","3590","6888806.7","13629.5"
"506088956000","3776800","3587","6902424.5","13617.8"
"507089257000","3766900","3587","6916047.1","13622.6"
"508089381000","3789100","3593","6929719.2","13672.1"
"509089525000","3785100","3591","6943346.1","13626.9"
"510089634000","3812000","3589","6956968.7","13622.6"
"511089805000","3787400","3591","6970597.3","13628.6"
"512090114000","3769100","3589","6984223.7","13626.4"
"513090170000","3836800","3589","6997895.4","13671.7"
"514090386000","3866300","3590","7011522.3","13626.9"
"515090484000","3839500","3590","7025147.5","13625.2"
"516090436000","3895500","3592","7038769.7","13622.2"
"517090910000","3763000","3588","7052397.8","13628.1"
"518090999000","3785800","3590","7066068.6","13670.8"
"519091289000","3831300","3589","7079705.9","13637.3"
"520091535000","3780500","3591","7093332.7","13626.8"
"521091711000","3751200","3588","7106956.6","13623.9"
"522092100000","3807500","3589","7120585.2","13628.6"
"523092329000","3816500","3591","7134259.5","13674.3"
"524092782000","3762900","3586","7147892.4","13632.9"
"525092940000","3792400","3591","7161515.8","13623.4"
"526093106000","3732800","3591","7175135.8","13620.0"
"527093386000","3881400","3591","7188767.4","13631.6"
"528093593000","3769000","3594","7202438.7","13671.3"
"529093948000","3791800","3591","7216065.6","13626.9"
"530094114000","3829600","3589","7229706.7","13641.1"
"531094175000","3822100","3593","7243342.6","13635.9"
"532094535000","3739500","3588","7256981.1","13638.5"
"533094563000","3794600","3590","7270662.7","13681.6"
"534095077000","3848500","3591","7284305.1","13642.4"
"535095106000","3797400","3589","7297938.4","13633.3"
"536095230000","3813400","3592","7311569.6","13631.2"
"537095528000","3815900","3590","7325205.6","13636.0"
"538095570000","3826700","3589","7338886.7","13681.1"
"539095941000","3816300","3588","7352523.1","13636.4"
"540096006000","3750500","3587","7366150.8","13627.7"
"541096139000","3786700","3594","7379772.1","13621.3"
"542096437000","3794200","3589","7393393.4","13621.3"
"543096497000","3841200","3593","7407063.4","13670.0"
"544096857000","3823000","3589","7420693.3","13629.9"
"545096896000","3808600","3593","7434327.9","13634.6"
"546096967000","3787900","3590","7447959.1","13631.2"
"547097149000","3847500","3591","7461591.6","13632.5"
"548097463000","3756500","3587","7475263.3","13671.7"
"549097905000","3762400","3590","7488889.3","13626.0"
"550098220000","3762300","3589","7502521.8","13632.5"
"551098446000","3796300","3591","7516144.8","13623.0"
"552098892000","3800700","3590","7529769.1","13624.3"
"553099051000","3789600","3590","7543441.2","13672.1"
"554099165000","3837600","3589","7557064.2","13623.0"
"555099518000","3839500","3587","7570697.1","13632.9"
