Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"489613411000","718900","3582","1256534.0","2608.3"
"490614524000","725300","3583","1259144.0","2610.0"
"491615851000","725000","3583","1261753.1","2609.1"
"492617009000","723500","3581","1264363.1","2610.0"
"493618347000","720000","3581","1266972.7","2609.6"
"494619604000","727000","3583","1269582.7","2610.0"
"495620740000","725700","3583","1272192.3","2609.6"
"496622208000","720200","3583","1274802.7","2610.4"
"497623552000","717100","3584","1277413.5","2610.8"
"498624959000","718800","3583","1280026.5","2613.0"
"499626155000","725900","3582","1282637.3","2610.8"
"500627221000","737700","3583","1285249.1","2611.8"
"501628761000","723100","3581","1287862.0","2612.9"
"502629928000","731300","3581","1290474.1","2612.1"
"503631390000","724100","3581","1293089.2","2615.1"
"504632659000","737300","3585","1295703.5","2614.3"
"505633791000","720600","3583","1298316.9","2613.4"
"506635247000","725100","3582","1300932.0","2615.1"
"507636446000","725800","3580","1303545.8","2613.8"
"508638076000","726800","3583","1306161.3","2615.5"
"509639277000","734100","3582","1308776.4","2615.1"
"510639964000","724100","3583","1311390.3","2613.9"
"511641399000","727200","3583","1314006.7","2616.4"
"512642684000","725900","3583","1316622.6","2615.9"
"513644135000","726800","3581","1319239.0","2616.4"
"514645404000","727200","3585","1321856.2","2617.2"
"515646522000","731000","3582","1324472.6","2616.4"
"516648022000","724900","3581","1327090.3","2617.7"
"517649294000","719900","3581","1329706.6","2616.3"
"518650766000","725900","3581","1332325.1","2618.5"
"519652053000","719200","3581","1334941.1","2616.0"
"520653176000","727200","3581","1337556.6","2615.5"
"521654571000","725000","3583","1340171.7","2615.1"
"522655843000","720700","3582","1342786.4","2614.7"
"523657184000","725400","3582","1345401.1","2614.7"
"524658466000","723300","3584","1348016.2","2615.1"
"525659595000","726000","3582","1350630.4","2614.2"
"526661131000","725000","3581","1353245.5","2615.1"
"527662250000","727200","3581","1355859.8","2614.3"
"528663682000","719800","3582","1358476.6","2616.8"
"529664922000","727300","3581","1361093.0","2616.4"
"530666228000","723300","3584","1363708.1","2615.1"
"531667591000","726900","3584","1366324.0","2615.9"
"532668755000","725400","3580","1368938.7","2614.7"
"533670098000","720400","3583","1371554.6","2615.9"
"534671366000","726700","3581","1374171.9","2617.3"
"535672501000","724900","3583","1376789.5","2617.6"
"536673889000","725800","3581","1379406.3","2616.8"
"537675322000","719800","3582","1382022.7","2616.4"
"538676769000","724100","3581","1384637.8","2615.1"
"539678053000","720100","3582","1387249.5","2611.7"
"540679388000","726900","3582","1389861.2","2611.7"
"541680947000","718700","3582","1392471.6","2610.4"
"542682285000","718200","3581","1395081.2","2609.6"
"543683523000","724800","3581","1397691.2","2610.0"
"544684808000","718200","3581","1400301.6","2610.4"
"545685883000","718300","3582","1402911.6","2610.0"
"546687354000","727000","3583","1405522.4","2610.8"
"547688558000","725200","3581","1408133.7","2611.3"
"548689949000","719800","3581","1410745.4","2611.7"
"549691106000","726600","3583","1413357.5","2612.1"
"550692317000","725100","3582","1415969.2","2611.7"
"551693719000","726000","3583","1418581.8","2612.6"
"552694757000","718600","3581","1421192.2","2610.4"
"553696112000","725100","3582","1423806.0","2613.8"
"554697374000","720100","3583","1426419.9","2613.9"
"555698536000","723900","3584","1429033.3","2613.4"
"556700046000","726900","3580","1431653.9","2620.6"
"557701258000","730300","3583","1434277.9","2624.0"
"558702590000","724400","3583","1436902.8","2624.9"
"559703780000","731000","3583","1439528.1","2625.3"
"560705083000","725200","3582","1442152.2","2624.1"
"561706523000","727000","3581","1444776.6","2624.4"
"562707674000","726300","3582","1447401.1","2624.5"
"563709044000","723600","3581","1450024.3","2623.2"
"564710273000","734200","3581","1452649.2","2624.9"
"565711454000","732800","3582","1455266.4","2617.2"
"566713029000","739400","3581","1457880.7","2614.3"
"567714167000","719000","3582","1460493.2","2612.5"
"568715544000","734100","3581","1463106.6","2613.4"
"569716760000","720600","3583","1465717.9","2611.3"
"570717959000","725200","3581","1468332.1","2614.2"
"571719429000","730000","3581","1470946.8","2614.7"
"572720661000","724900","3583","1473560.2","2613.4"
"573721965000","723700","3583","1476175.3","2615.1"
"574723172000","720200","3584","1478789.2","2613.9"
"575724359000","718000","3582","1481405.5","2616.3"
"576725737000","720200","3582","1484020.2","2614.7"
"577726984000","725700","3582","1486634.5","2614.3"
"578728407000","720200","3584","1489249.6","2615.1"
"579729540000","727000","3583","1491865.5","2615.9"
"580730816000","732200","3581","1494481.5","2616.0"
"581732341000","725600","3581","1497096.6","2615.1"
"582733413000","726800","3582","1499710.8","2614.2"
"583734893000","723900","3581","1502326.3","2615.5"
"584736146000","724200","3583","1504941.9","2615.6"
"585737290000","726800","3583","1507557.0","2615.1"
"586738758000","724800","3581","1510172.9","2615.9"
"587739642000","725200","3582","1512785.9","2613.0"
"588741177000","724700","3583","1515400.6","2614.7"
"589742434000","725200","3582","1518015.7","2615.1"
"590743587000","725100","3584","1520632.5","2616.8"
"591744844000","725400","3581","1523248.5","2616.0"
