Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"439217700000","335500","3583","528137.4","1209.1"
"440218165000","335900","3583","529346.9","1209.5"
"441218648000","337500","3584","530556.0","1209.1"
"442219255000","337200","3583","531766.8","1210.8"
"443219818000","336400","3581","532977.2","1210.4"
"444220156000","335800","3582","534189.3","1212.1"
"445220653000","335900","3583","535401.4","1212.1"
"446221248000","335900","3582","536612.6","1211.2"
"447221719000","334400","3583","537825.1","1212.5"
"448222136000","337600","3581","539037.7","1212.6"
"449222422000","338100","3583","540249.3","1211.6"
"450222954000","339100","3580","541461.0","1211.7"
"451223431000","336000","3585","542672.7","1211.7"
"452224046000","337500","3581","544004.9","1332.2"
"453224540000","337900","3581","545216.6","1211.7"
"454224798000","335800","3581","546428.3","1211.7"
"455225368000","335400","3582","547641.3","1213.0"
"456225893000","339500","3583","548854.2","1212.9"
"457226530000","346000","3582","550080.6","1226.4"
"458227063000","345900","3582","551318.2","1237.6"
"459227359000","340600","3581","552545.0","1226.8"
"460227967000","339900","3586","553759.7","1214.7"
"461228599000","338900","3582","554973.9","1214.2"
"462229086000","337600","3583","556188.6","1214.7"
"463229699000","338500","3580","557403.3","1214.7"
"464230058000","339000","3581","558617.1","1213.8"
"465230732000","340500","3584","559831.4","1214.3"
"466231122000","335300","3585","561045.2","1213.8"
"467231679000","338200","3583","562260.8","1215.6"
"468232252000","338600","3581","563595.2","1334.4"
"469232724000","336300","3582","564809.5","1214.3"
"470233355000","337500","3582","566023.7","1214.2"
"471233856000","338500","3584","567238.8","1215.1"
"472234437000","335000","3581","568454.0","1215.2"
"473234867000","333900","3583","569668.7","1214.7"
"474235205000","334900","3584","570883.8","1215.1"
"475235727000","337400","3584","572099.3","1215.5"
"476236227000","340500","3583","573316.2","1216.9"
"477236814000","341600","3582","574536.1","1219.9"
"478237397000","342800","3582","575759.8","1223.7"
"479237923000","339000","3584","576984.0","1224.2"
"480238418000","339500","3581","578209.1","1225.1"
"481238925000","342200","3584","579435.5","1226.4"
"482239388000","338800","3581","580661.4","1225.9"
"483239928000","341200","3583","581886.9","1225.5"
"484240285000","341000","3582","583220.5","1333.6"
"485240842000","339100","3583","584442.5","1222.0"
"486241375000","337400","3584","585665.0","1222.5"
"487242001000","335800","3582","586887.1","1222.1"
"488242198000","338000","3584","588107.8","1220.7"
"489242485000","337600","3583","589328.6","1220.8"
"490243006000","342400","3584","590549.7","1221.1"
"491243528000","335900","3584","591770.9","1221.2"
"492244094000","341400","3582","592990.4","1219.5"
"493244552000","337500","3584","594209.8","1219.4"
"494244840000","337500","3581","595427.5","1217.7"
"495245364000","335800","3581","596645.3","1217.8"
"496245875000","337500","3584","597862.1","1216.8"
"497246294000","339100","3581","599079.0","1216.9"
"498246838000","337700","3581","600297.5","1218.5"
"499247126000","337500","3582","601517.0","1219.5"
"500247732000","338500","3583","602855.3","1338.3"
"501248234000","339500","3580","604072.2","1216.9"
"502248693000","338900","3583","605288.6","1216.4"
"503249199000","338400","3581","606508.5","1219.9"
"504249512000","336400","3584","607726.6","1218.1"
"505249941000","333800","3583","608939.2","1212.6"
"506250531000","335400","3581","610150.4","1211.2"
"507250875000","338600","3585","611361.7","1211.3"
"508251362000","340500","3586","612574.2","1212.5"
"509251732000","334300","3582","613785.4","1211.2"
"510252103000","334000","3583","614994.5","1209.1"
"511252575000","339500","3581","616220.9","1226.4"
"512253175000","339100","3586","617450.7","1229.8"
"513253575000","335900","3582","618673.2","1222.5"
"514253879000","332300","3580","619877.1","1203.9"
"515254344000","335400","3580","621081.8","1204.7"
"516254813000","334400","3584","622397.2","1315.4"
"517255418000","335900","3582","623606.3","1209.1"
"518255937000","335700","3584","624817.1","1210.8"
"519256393000","337900","3585","626028.8","1211.7"
"520256862000","339000","3583","627240.9","1212.1"
"521257460000","340500","3582","628453.0","1212.1"
"522258032000","335900","3584","629663.8","1210.8"
"523258481000","335700","3585","630873.7","1209.9"
"524258815000","340500","3582","632103.5","1229.8"
"525259320000","341200","3581","633335.1","1231.6"
"526259889000","343700","3582","634565.8","1230.7"
"527260394000","343200","3584","635796.9","1231.1"
"528260923000","342700","3582","637028.0","1231.1"
"529261445000","343200","3585","638258.7","1230.7"
"530262081000","337500","3581","639486.8","1228.1"
"531262687000","340300","3584","640714.0","1227.2"
"532263204000","339000","3584","642051.5","1337.5"
"533263770000","339500","3583","643278.7","1227.2"
"534264050000","345900","3583","644505.1","1226.4"
"535264640000","342300","3585","645732.7","1227.6"
"536265141000","340700","3582","646959.5","1226.8"
"537265887000","340200","3582","648187.2","1227.7"
"538266530000","342700","3584","649414.0","1226.8"
"539266848000","336000","3581","650640.8","1226.8"
"540267431000","342100","3581","651867.6","1226.8"
"541267955000","340600","3580","653093.5","1225.9"
"542268447000","338500","3583","654319.0","1225.5"
"543268983000","343500","3580","655545.4","1226.4"
"544269349000","342200","3581","656771.3","1225.9"
"545269801000","339100","3581","657997.3","1226.0"
"546270312000","340500","3582","659224.1","1226.8"
"547270679000","338000","3581","660449.5","1225.4"
"548271198000","340600","3581","661783.1","1333.6"
"549271512000","342200","3585","663006.5","1223.4"
"550271978000","339100","3583","664230.2","1223.7"
"551272474000","340600","3582","665453.6","1223.4"
"552272902000","335500","3583","666661.8","1208.2"
"553273427000","330900","3582","667863.1","1201.3"
"554273735000","334100","3581","669064.0","1200.9"
"555274239000","335500","3582","670264.4","1200.4"
"556274711000","336000","3583","671464.4","1200.0"
"557275248000","334400","3581","672664.0","1199.6"
"558275856000","333900","3583","673863.9","1199.9"
"559276170000","335900","3581","675063.5","1199.6"
"560276749000","335400","3583","676263.9","1200.4"
"561277329000","332400","3582","677462.6","1198.7"
"562277798000","332900","3582","678660.5","1197.9"
"563278357000","332400","3579","679858.3","1197.8"
"564278659000","332900","3583","681165.5","1307.2"
"565279182000","336900","3583","682362.9","1197.4"
"566279653000","334300","3584","683558.6","1195.7"
"567280124000","329800","3584","684754.7","1196.1"
"568280655000","331500","3582","685951.2","1196.5"
"569281043000","331300","3584","687150.3","1199.1"
"570281670000","333500","3582","688352.5","1202.2"
"571282341000","333800","3582","689552.9","1200.4"
"572282899000","336800","3581","690753.8","1200.9"
"573283354000","332200","3580","691953.8","1200.0"
"574283671000","334300","3583","693154.2","1200.4"
"575284255000","334300","3582","694353.7","1199.5"
"576284748000","329800","3581","695554.2","1200.5"
"577285165000","336100","3584","696754.6","1200.4"
"578285780000","332400","3581","697952.9","1198.3"
"579286037000","330900","3583","699149.0","1196.1"
"580286677000","330700","3582","700464.8","1315.8"
"581287492000","333500","3584","701659.2","1194.4"
"582288168000","330900","3583","702853.1","1193.9"
"583288687000","329400","3583","704047.0","1193.9"
"584289013000","332500","3584","705243.6","1196.6"
"585289494000","330900","3583","706437.1","1193.5"
"586289986000","331900","3582","707628.9","1191.8"
"587290673000","330700","3585","708821.1","1192.2"
"588291136000","334800","3583","710012.9","1191.8"
"589291429000","331400","3585","711206.0","1193.1"
"590292008000","330900","3580","712400.8","1194.8"
"591292510000","333900","3583","713597.3","1196.5"
"592293024000","329200","3581","714793.4","1196.1"
"593293553000","332700","3584","715989.9","1196.5"
"594293864000","330700","3580","717186.5","1196.6"
"595294375000","329800","3584","718382.2","1195.7"
"596294782000","331300","3581","719686.8","1304.6"
"597295258000","332300","3582","720881.6","1194.8"
"598295790000","331700","3582","722077.2","1195.6"
"599296070000","333800","3585","723271.2","1194.0"
"600296671000","330700","3583","724465.1","1193.9"
